video_id,published_at,title,url,language_guess,lyric_likeness_score,is_lyric_like,line_count,avg_line_len,series_guess,character_guess,song_title_guess,profile_tags,description_hash
cGStKBQURWg,2025-11-02T07:28:58Z,"[Run Sarura Run!] 테피x체니 - '한 걸음, 반 걸음'",https://www.youtube.com/watch?v=cGStKBQURWg,KR,44.6,yes,57,17.74,Run Sarura Run!,테피 | 체니,"한 걸음, 반 걸음",summer_heat | rain_city | run_dance_motion | self_denial_rationalization | cute_comedy,2e0572f55f22
lQ1R1PXRx-w,2025-11-02T04:28:54Z,[Derville Pen is dead!] 월콧x미첼 - 'Mr. & Ms.',https://www.youtube.com/watch?v=lQ1R1PXRx-w,KR,58.5,yes,61,16.25,Derville Pen is dead!,월콧 | 미첼,Mr. & Ms.,winter_christmas | rain_city | self_denial_rationalization | tender_comfort | dark_cool,37fa5ea9beec
PGxprAxiVOM,2025-11-01T15:45:58Z,"[Run Sarura Run!] 세리카x체니 - '안녕하세요, 혼돈!'",https://www.youtube.com/watch?v=PGxprAxiVOM,KR,57.5,yes,53,15.55,Run Sarura Run!,세리카 | 체니,"안녕하세요, 혼돈!",winter_christmas | rain_city | run_dance_motion | self_denial_rationalization | cute_comedy,602182b17697
jf1hj95nOqE,2025-11-01T11:54:29Z,[Run Sarura Run!] 라이니x테피 - '쟤 말 듣지 마!',https://www.youtube.com/watch?v=jf1hj95nOqE,KR,55.0,yes,33,18,Run Sarura Run!,라이니 | 테피,쟤 말 듣지 마!,winter_christmas | rain_city | self_denial_rationalization | cute_comedy | tender_comfort,00c291e30b51
NPTd6iHn0Hs,2025-11-01T08:06:41Z,[Derville Pen is dead!] 웰링x올레그 - '광란의 축복교본 제 6장',https://www.youtube.com/watch?v=NPTd6iHn0Hs,KR,55.7,yes,44,16.73,Derville Pen is dead!,웰링 | 올레그,광란의 축복교본 제 6장,rain_city | self_denial_rationalization | heroic_fantasy | tender_comfort,542478081074
LeYrrlyxc-o,2025-10-30T16:05:02Z,[Derville Pen is dead!] 박봉남x현암 (feat. Sis Tatoo) - '김치찌개' (Ver. Demo),https://www.youtube.com/watch?v=LeYrrlyxc-o,KR,38.3,yes,49,27.92,Derville Pen is dead!,박봉남 | 현암,김치찌개,winter_christmas | rain_city | run_dance_motion | self_denial_rationalization | cute_comedy,b09b9d701f0c
X8dNzLJVPCg,2025-10-29T17:20:03Z,[Run Sarura Run!] 네르x테피 - '너라는 정원',https://www.youtube.com/watch?v=X8dNzLJVPCg,KR,55.0,yes,23,19.43,Run Sarura Run!,네르 | 테피,너라는 정원,summer_heat | winter_christmas | rain_city | self_denial_rationalization | heroic_fantasy,3a3fcb9e0198
lxPz2YlpODE,2025-10-28T18:19:43Z,[FMM] Park Bongnam - 'Ground and Pound!',https://www.youtube.com/watch?v=lxPz2YlpODE,EN,49.3,yes,99,26.21,FMM,Park Bongnam,Ground and Pound!,rain_city | run_dance_motion | self_denial_rationalization | heroic_fantasy | dark_cool,a51c3b7d8bb5
H6XlO6lyAkc,2025-10-28T17:13:15Z,[Run Sarura Run!] 루크x샐리 - '연애AI: CHAT S.P.T. (Sally's Personal Tips)',https://www.youtube.com/watch?v=H6XlO6lyAkc,KR,42.7,yes,27,40.07,Run Sarura Run!,루크 | 샐리,연애AI: CHAT S.P.T. (Sally,winter_christmas | rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy,0a3cea3e6dd0
FNoeeA9sBCU,2025-10-28T15:22:56Z,[Run Sarura Run!] 레베카x체니 - '토끼 혁명! (Bunny Revolution!)',https://www.youtube.com/watch?v=FNoeeA9sBCU,KR,53.2,yes,39,19.1,Run Sarura Run!,레베카 | 체니,토끼 혁명! (Bunny Revolution!),summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,866ee25fb98c
194uL2B_e1c,2025-10-27T18:45:51Z,[Run Sarura Run!] 라이니x세리카 - 'Velvet Lullaby',https://www.youtube.com/watch?v=194uL2B_e1c,KR,63.4,yes,43,10.79,Run Sarura Run!,라이니 | 세리카,Velvet Lullaby,winter_christmas | self_denial_rationalization | tender_comfort | dark_cool,1d3db23818d0
DgpABE8VKIM,2025-10-26T15:00:41Z,[Run Sarura Run!] 루크x체니 - '봄비다!',https://www.youtube.com/watch?v=DgpABE8VKIM,KR,52.0,yes,54,23.13,Run Sarura Run!,루크 | 체니,봄비다!,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,afa7e4eec93b
ziCBvkirqtc,2025-10-26T10:33:31Z,[Derville Pen is dead!] 박봉남xSis Tatoo - '99와 100의 사이',https://www.youtube.com/watch?v=ziCBvkirqtc,KR,62.7,yes,47,19.94,Derville Pen is dead!,박봉남 | Sis Tatoo,99와 100의 사이,self_denial_rationalization | tender_comfort,50b7de70a813
_15iKXNY0i8,2025-10-26T05:28:00Z,[Run Sarura Run!] 레베카?x령 - '두근두근☆오작동!',https://www.youtube.com/watch?v=_15iKXNY0i8,KR,60.7,yes,94,10.87,Run Sarura Run!,레베카? | 령,두근두근☆오작동!,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,24b577b0eef3
vXLp-JsuG6c,2025-10-25T17:28:19Z,[Run Sarura Run!] 네르x크래더 - '딸기 쇼트 케이크',https://www.youtube.com/watch?v=vXLp-JsuG6c,KR,58.0,yes,43,16.77,Run Sarura Run!,네르 | 크래더,딸기 쇼트 케이크,winter_christmas | self_denial_rationalization | heroic_fantasy,28539b272719
Bm_O934wXJM,2025-10-25T12:17:54Z,[Run Sarura Run!] 세리카x네르 - '얼음의 첫 숨결',https://www.youtube.com/watch?v=Bm_O934wXJM,KR,58.8,yes,48,14.33,Run Sarura Run!,세리카 | 네르,얼음의 첫 숨결,summer_heat | winter_christmas | run_dance_motion | cute_comedy | tender_comfort,cc799f5ecdf9
a4KeGIUpHGM,2025-10-24T17:03:17Z,"[Run Sarura Run!] 네르x레베카 - '그 해, 겨울바다'",https://www.youtube.com/watch?v=a4KeGIUpHGM,KR,55.0,yes,39,16.59,Run Sarura Run!,네르 | 레베카,"그 해, 겨울바다",summer_heat | winter_christmas | self_denial_rationalization | heroic_fantasy | tender_comfort,4a113aa69fbe
lrQibs6VHn0,2025-10-24T14:34:42Z,[Run Sarura Run!] 크래더?x령 - 'Work! Work! Ningen!',https://www.youtube.com/watch?v=lrQibs6VHn0,KR,60.8,yes,68,22.68,Run Sarura Run!,크래더? | 령,Work! Work! Ningen!,rain_city | run_dance_motion | self_denial_rationalization | heroic_fantasy | labor_work,6e3b55d02b9d
4DqfND4zZpg,2025-10-23T18:39:26Z,[Run Sarura Run!] 마리x라이니 - 'Midnight Chase',https://www.youtube.com/watch?v=4DqfND4zZpg,KR,57.8,yes,45,21.22,Run Sarura Run!,마리 | 라이니,Midnight Chase,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,5952dc2f618b
c0op8PlDLW0,2025-10-23T17:10:23Z,"[Derville Pen is dead!] 마르티나x현암 - '그래요, Ahxie'",https://www.youtube.com/watch?v=c0op8PlDLW0,KR,53.3,yes,41,23.46,Derville Pen is dead!,마르티나 | 현암,"그래요, Ahxie",rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy | dark_cool,7605afce7647
1GaKc6idfn0,2025-10-23T14:55:51Z,"[Run Sarura Run!] 샐리x세리카 - '너, Hoxy?'",https://www.youtube.com/watch?v=1GaKc6idfn0,KR,50.2,yes,31,30.45,Run Sarura Run!,샐리 | 세리카,"너, Hoxy?",rain_city | self_denial_rationalization | cute_comedy | dark_cool | idol_pop_hook,23d784fb9374
luITcZl6cwQ,2025-10-23T11:30:12Z,[Run Sarura Run!] 마리?x령 - 'Red Dot! Red Dot!',https://www.youtube.com/watch?v=luITcZl6cwQ,KR,57.4,yes,40,22.27,Run Sarura Run!,마리? | 령,Red Dot! Red Dot!,winter_christmas | rain_city | self_denial_rationalization | cute_comedy | tender_comfort,f85dd1356079
eT_LH2RuKX8,2025-10-22T19:08:33Z,[Run Sarura Run!] 루크?x령 - '삐빅☆ 내 마음은 Error!',https://www.youtube.com/watch?v=eT_LH2RuKX8,KR,58.7,yes,49,22.2,Run Sarura Run!,루크? | 령,삐빅☆ 내 마음은 Error!,winter_christmas | rain_city | run_dance_motion | self_denial_rationalization | cute_comedy,5ccbe9cc1bfe
EDP9f9LJWjI,2025-10-22T17:03:08Z,[Derville Pen is dead!] 월콧x올레그 - '저 놈 잡아라!',https://www.youtube.com/watch?v=EDP9f9LJWjI,KR,60.7,yes,53,15.6,Derville Pen is dead!,월콧 | 올레그,저 놈 잡아라!,winter_christmas | rain_city | run_dance_motion | self_denial_rationalization | cute_comedy,5d126ef5ef32
eMDpFGrz3b8,2025-10-22T16:53:12Z,[Derville Pen is dead!] 미첼xSis. Una - 'Ghosts in the City',https://www.youtube.com/watch?v=eMDpFGrz3b8,KR,60.0,yes,27,18.78,Derville Pen is dead!,미첼 | Sis. Una,Ghosts in the City,summer_heat | rain_city | run_dance_motion | dark_cool | idol_pop_hook,d939ec20b5d1
7ofZ2TN0YuU,2025-10-22T12:45:44Z,[Run Sarura Run!] 레베카x테피 - '겨울 창가의 코코아',https://www.youtube.com/watch?v=7ofZ2TN0YuU,KR,57.3,yes,38,21.29,Run Sarura Run!,레베카 | 테피,겨울 창가의 코코아,summer_heat | winter_christmas | rain_city | self_denial_rationalization | heroic_fantasy,d65848baacf2
3iiPZammyVU,2025-10-21T16:02:54Z,[Derville Pen is dead!] 마르티나x미첼 - '시그널',https://www.youtube.com/watch?v=3iiPZammyVU,KR,59.1,yes,44,19.23,Derville Pen is dead!,마르티나 | 미첼,시그널,summer_heat | winter_christmas | rain_city | run_dance_motion | cute_comedy,8862e31555b1
fVwVOtLcTN8,2025-10-21T13:59:44Z,[Run Sarura Run!] 네르x체니 - 'Volume Max!',https://www.youtube.com/watch?v=fVwVOtLcTN8,KR,61.0,yes,36,21.33,Run Sarura Run!,네르 | 체니,Volume Max!,summer_heat | rain_city | run_dance_motion | heroic_fantasy | idol_pop_hook,4456adacd542
eWQAqd3nkIw,2025-10-21T12:24:51Z,[Derville Pen is dead!] Sis. Una x Sis Tatoo - '궤도 (The Orbit)',https://www.youtube.com/watch?v=eWQAqd3nkIw,KR,62.1,yes,34,12.59,Derville Pen is dead!,Sis. Una | Sis Tatoo,궤도 (The Orbit),winter_christmas | run_dance_motion | self_denial_rationalization | tender_comfort | dark_cool,f14206d6ad83
EiYs0PmVg1Q,2025-10-21T11:36:15Z,[Run Sarura Run!] 라이니x체니 - '직선광란(直線狂亂)',https://www.youtube.com/watch?v=EiYs0PmVg1Q,KR,56.9,yes,34,20.79,Run Sarura Run!,라이니 | 체니,직선광란(直線狂亂),winter_christmas | run_dance_motion | self_denial_rationalization | cute_comedy | tender_comfort,2ed6e42d4475
fOWtbW9X17k,2025-10-20T15:09:09Z,[Run Sarura Run!] 체니x샐리 - '응~ 그게 진짜 재밌지',https://www.youtube.com/watch?v=fOWtbW9X17k,KR,56.1,yes,51,17.67,Run Sarura Run!,체니 | 샐리,응~ 그게 진짜 재밌지,summer_heat | rain_city | self_denial_rationalization | cute_comedy | tender_comfort,3d176342bd78
Wyrq_7ULWoc,2025-10-19T19:35:04Z,[Derville Pen is dead!] 마르티나x월콧 - '열정과 도발사이',https://www.youtube.com/watch?v=Wyrq_7ULWoc,KR,56.8,yes,34,16.97,Derville Pen is dead!,마르티나 | 월콧,열정과 도발사이,summer_heat | rain_city | self_denial_rationalization | dark_cool,ac1c430cfe34
advISUn4OkQ,2025-10-19T17:31:01Z,[Derville Pen is dead!] 유진x젠슨 - '내일의 나에게',https://www.youtube.com/watch?v=advISUn4OkQ,KR,63.6,yes,63,11.76,Derville Pen is dead!,유진 | 젠슨,내일의 나에게,summer_heat | winter_christmas | run_dance_motion | self_denial_rationalization | tender_comfort,628fff60c864
57pIx7mQTgk,2025-10-19T16:28:30Z,[Derville Pen is dead!] 유진x현암 - '달 겁나 밝네',https://www.youtube.com/watch?v=57pIx7mQTgk,KR,55.5,yes,44,15.36,Derville Pen is dead!,유진 | 현암,달 겁나 밝네,winter_christmas | rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy,1cf63a03e021
dAMLO7SF0bU,2025-10-19T14:38:11Z,[Derville Pen is dead!] 웰링x월콧 - 'The First Mission',https://www.youtube.com/watch?v=dAMLO7SF0bU,KR,60.0,yes,68,17.68,Derville Pen is dead!,웰링 | 월콧,The First Mission,winter_christmas | rain_city | run_dance_motion | self_denial_rationalization | dark_cool,642954b28b36
UQ0NZXsXGwk,2025-10-18T19:53:03Z,"[Run Sarura Run!] 라이니x루크 - 'My Prince? Oh, My Queen!'",https://www.youtube.com/watch?v=UQ0NZXsXGwk,KR,57.1,yes,62,17.6,Run Sarura Run!,라이니 | 루크,"My Prince? Oh, My Queen!",rain_city | cute_comedy | heroic_fantasy | tender_comfort | dark_cool,3da4ec723ecf
XAKKyHkx3BY,2025-10-18T17:26:03Z,[Run Sarura Run!] 네르x샐리 - '꼰대 아가씨',https://www.youtube.com/watch?v=XAKKyHkx3BY,KR,59.3,yes,49,18.57,Run Sarura Run!,네르 | 샐리,꼰대 아가씨,summer_heat | rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy,33b1d6eddd44
r9fG2aD-LUk,2025-10-18T14:47:05Z,[Run Sarura Run!] 루크x네르 - '프리즘 스펙트럼(Prism Spectrum)',https://www.youtube.com/watch?v=r9fG2aD-LUk,KR,59.5,yes,53,12,Run Sarura Run!,루크 | 네르,프리즘 스펙트럼(Prism Spectrum),summer_heat | winter_christmas | run_dance_motion | tender_comfort | dark_cool,e4e488603814
13DFOtpCbqY,2025-10-18T09:51:26Z,[Run Sarura Run!] 마리x세리카 - '별빛 고양이',https://www.youtube.com/watch?v=13DFOtpCbqY,KR,56.0,yes,31,20.26,Run Sarura Run!,마리 | 세리카,별빛 고양이,summer_heat | winter_christmas | run_dance_motion | self_denial_rationalization | tender_comfort,967fcac89974
f7XSdASbFwg,2025-10-18T08:41:45Z,[Derville Pen is dead!] 현암x미첼 (feat. Sis Tatoo) - '고해성사',https://www.youtube.com/watch?v=f7XSdASbFwg,KR,47.8,yes,64,21.31,Derville Pen is dead!,현암 | 미첼,고해성사,winter_christmas | rain_city | heroic_fantasy | tender_comfort | dark_cool,16748ac79b73
f8thKs8CWSQ,2025-10-17T17:22:43Z,"[Derville Pen is dead!] 미첼x타라한 - '미첼, 호랑이 그리고 고물갑옷'",https://www.youtube.com/watch?v=f8thKs8CWSQ,KR,58.9,yes,31,15.74,Derville Pen is dead!,미첼 | 타라한,"미첼, 호랑이 그리고 고물갑옷",summer_heat | rain_city | self_denial_rationalization | heroic_fantasy | tender_comfort,33494b880e75
QLGIWohV4B8,2025-10-17T14:34:19Z,[Derville Pen is dead!] 마르티나x유진 - 'Fiesta! No Siesta!',https://www.youtube.com/watch?v=QLGIWohV4B8,KR,57.4,yes,51,16.92,Derville Pen is dead!,마르티나 | 유진,Fiesta! No Siesta!,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,a8b314b30347
YIy51CCZXdk,2025-10-16T18:00:29Z,[Run Sarura Run!] 령x네르? - '프로토콜 : 증명',https://www.youtube.com/watch?v=YIy51CCZXdk,KR,58.5,yes,43,19.12,Run Sarura Run!,령 | 네르?,프로토콜 : 증명,winter_christmas | rain_city | cute_comedy | tender_comfort,bcd9fe76d3be
2LtAXpzPkp4,2025-10-16T17:04:30Z,[Run Sarura Run!] 라이니x네르 - 'Cake in the Trap',https://www.youtube.com/watch?v=2LtAXpzPkp4,KR,60.2,yes,33,21.45,Run Sarura Run!,라이니 | 네르,Cake in the Trap,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,c5727d264f68
97Saw6EbB3o,2025-10-15T17:18:22Z,"[""이것은 망했습니다"" 시리즈] : [Derville Pen is dead!] 유진x월콧 - '일어나세요 용사님'",https://www.youtube.com/watch?v=97Saw6EbB3o,KR,56.0,yes,39,15.18,"""이것은 망했습니다"" 시리즈 | Derville Pen is dead!",: 유진 | 월콧,일어나세요 용사님,winter_christmas | rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy,710a3ee2eb67
sFZ-6YsVs_M,2025-10-14T16:37:13Z,[Run Sarura Run!] 샐리x령 - '사라진 기억 (The Blackout Tapes)',https://www.youtube.com/watch?v=sFZ-6YsVs_M,KR,55.0,yes,55,21.93,Run Sarura Run!,샐리 | 령,사라진 기억 (The Blackout Tapes),winter_christmas | run_dance_motion | self_denial_rationalization | cute_comedy | tender_comfort,004c14f508d0
OM16KTjRbTA,2025-10-13T17:04:54Z,[Derville Pen is dead!] 미첼x박봉남 - '사랑도 오역이 되나요?',https://www.youtube.com/watch?v=OM16KTjRbTA,KR,55.3,yes,65,20.6,Derville Pen is dead!,미첼 | 박봉남,사랑도 오역이 되나요?,winter_christmas | rain_city | self_denial_rationalization | cute_comedy,bc6be5c8f57c
YuH2Oqv5lTo,2025-10-12T19:06:24Z,[메이킹필름] [Run Sarura Run!] 마리x샐리 - '마녀의 레시피',https://www.youtube.com/watch?v=YuH2Oqv5lTo,KR,0,no_or_needs_manual_review,0,0,메이킹필름 | Run Sarura Run!,마리 | 샐리,마녀의 레시피,heroic_fantasy,e3b0c44298fc
rMbK0-M5_0U,2025-10-12T16:13:15Z,[Derville Pen is dead!] 마르티나x박봉남 - '여우와 벌새',https://www.youtube.com/watch?v=rMbK0-M5_0U,KR,53.3,yes,46,23.09,Derville Pen is dead!,마르티나 | 박봉남,여우와 벌새,summer_heat | rain_city | run_dance_motion | self_denial_rationalization | cute_comedy,87b843f607a1
Lx47C16wcoY,2025-10-12T05:59:41Z,[Derville Pen is dead!] Sis. Una - '잿빛 정원',https://www.youtube.com/watch?v=Lx47C16wcoY,KR,60.0,yes,24,16.79,Derville Pen is dead!,Sis. Una,잿빛 정원,summer_heat | tender_comfort | dark_cool,81dca4dbadd2
XC8ERTuIY-g,2025-10-11T18:04:05Z,[Derville Pen is dead!] Sis Tatoo - 'God Knows',https://www.youtube.com/watch?v=XC8ERTuIY-g,KR,55.0,yes,33,16.48,Derville Pen is dead!,Sis Tatoo,God Knows,summer_heat | winter_christmas | heroic_fantasy | tender_comfort | dark_cool,53e0c6da1302
Mh5zOdUKP_A,2025-10-11T15:16:13Z,[Derville Pen is dead!] 올레그x젠슨 - '연가(戀歌)',https://www.youtube.com/watch?v=Mh5zOdUKP_A,KR,55.0,yes,30,17.23,Derville Pen is dead!,올레그 | 젠슨,연가(戀歌),self_denial_rationalization | cute_comedy | tender_comfort,877dd44215f3
E5RqGrFpb1o,2025-10-10T19:18:25Z,"[""이것은 망했습니다"" 시리즈] : [Run Sarura Run!] 체니x령 - '와장창!'",https://www.youtube.com/watch?v=E5RqGrFpb1o,KR,60.8,yes,38,14.34,"""이것은 망했습니다"" 시리즈 | Run Sarura Run!",: 체니 | 령,와장창!,self_denial_rationalization | cute_comedy | idol_pop_hook,b84cacf533c6
LOGn7xostlI,2025-10-10T17:34:24Z,레못맛소녀곰 입니다. 감사인사 드립니다.,https://www.youtube.com/watch?v=LOGn7xostlI,KR,41.7,yes,39,29,,레못맛소녀곰 입니다. 감사인사 드립니다.,,rain_city | self_denial_rationalization | cute_comedy | heroic_fantasy | tender_comfort,3cbd86ef5e6e
L9VEhEWCxSE,2025-10-09T17:20:49Z,[Derville Pen is dead!] 박봉남x타라한 - 'The One and Only Trinity',https://www.youtube.com/watch?v=L9VEhEWCxSE,EN,57.4,yes,62,21.42,Derville Pen is dead!,박봉남 | 타라한,The One and Only Trinity,winter_christmas | rain_city | self_denial_rationalization | heroic_fantasy | idol_pop_hook,099f9ee7fc49
CDnDSuaTGTg,2025-10-09T09:48:13Z,[Run Sarura Run!] 루크x크래더 - '소파 위의 VIBE',https://www.youtube.com/watch?v=CDnDSuaTGTg,KR,56.8,yes,51,17.84,Run Sarura Run!,루크 | 크래더,소파 위의 VIBE,rain_city | run_dance_motion | self_denial_rationalization | cute_comedy | tender_comfort,c687e18d682d
a8q6j-T-Vw8,2025-10-09T04:11:51Z,[Derville Pen is dead!] 현암x월콧 - '매일 하루살이',https://www.youtube.com/watch?v=a8q6j-T-Vw8,KR,56.4,yes,44,18.07,Derville Pen is dead!,현암 | 월콧,매일 하루살이,winter_christmas | rain_city | run_dance_motion | self_denial_rationalization | tender_comfort,319794b70ace
js6j3PHZxKo,2025-10-08T19:09:45Z,"[Run Sarura Run!] 벨로나, 에이미 - '작전명 : 쟤네 좀 붙여놔'",https://www.youtube.com/watch?v=js6j3PHZxKo,KR,56.9,yes,48,16.15,Run Sarura Run!,벨로나 | 에이미,작전명 : 쟤네 좀 붙여놔,summer_heat | winter_christmas | rain_city | self_denial_rationalization | cute_comedy,63a99141a0a2
z59YPrjvuaU,2025-10-08T13:39:44Z,[Run Sarura Run!] 마리x샐리 - '마녀의 레시피',https://www.youtube.com/watch?v=z59YPrjvuaU,KR,55.0,yes,37,18.16,Run Sarura Run!,마리 | 샐리,마녀의 레시피,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,69c79a5acc04
cnZQuBe10vM,2025-10-08T05:00:29Z,[Run Sarura Run!] 테피x마리 - '정답 없는 질문',https://www.youtube.com/watch?v=cnZQuBe10vM,KR,55.0,yes,33,18.79,Run Sarura Run!,테피 | 마리,정답 없는 질문,run_dance_motion | self_denial_rationalization | cute_comedy | heroic_fantasy | idol_pop_hook,476e4d83e441
K0kfNiqCfns,2025-10-07T18:55:07Z,[Derville Pen is dead!] 김갑수 - '흉터',https://www.youtube.com/watch?v=K0kfNiqCfns,KR,58.6,yes,58,17.22,Derville Pen is dead!,김갑수,흉터,self_denial_rationalization | heroic_fantasy,57f8e11ce78c
TC60rKb2YZk,2025-10-07T11:23:23Z,[Run Sarura Run!] 체니x령 - '로봇은 아니고 탱탱볼이 맞지 (A.K.A. R.A.T.M.)',https://www.youtube.com/watch?v=TC60rKb2YZk,KR,63.0,yes,41,14.29,Run Sarura Run!,체니 | 령,로봇은 아니고 탱탱볼이 맞지 (A.K.A. R.A.T.M.),summer_heat | run_dance_motion | self_denial_rationalization | cute_comedy | tender_comfort,9bbd9f1e2491
As9N5HQa3O4,2025-10-06T14:28:53Z,[Derville Pen is dead!] 박봉남x월콧 - '천국의 문을 두드리다',https://www.youtube.com/watch?v=As9N5HQa3O4,KR,70.0,yes,30,16.43,Derville Pen is dead!,박봉남 | 월콧,천국의 문을 두드리다,summer_heat | winter_christmas | rain_city | run_dance_motion | self_denial_rationalization,9e1105347651
aaVmBc8aOIc,2025-10-06T06:58:10Z,[Run Sarura Run!] 마리x레베카 - '여름의 문턱에서',https://www.youtube.com/watch?v=aaVmBc8aOIc,KR,59.7,yes,38,17.89,Run Sarura Run!,마리 | 레베카,여름의 문턱에서,summer_heat | winter_christmas | run_dance_motion | self_denial_rationalization | tender_comfort,2b6f82b32758
d2J3JpbLl64,2025-10-05T20:38:22Z,[Run Sarura Run!] 샐리x라이니 - '클럽 인페르노',https://www.youtube.com/watch?v=d2J3JpbLl64,KR,56.7,yes,36,19.47,Run Sarura Run!,샐리 | 라이니,클럽 인페르노,winter_christmas | rain_city | self_denial_rationalization | cute_comedy | dark_cool,bb46be79c87b
tAQdMlHdiEM,2025-10-05T13:40:26Z,[Run Sarura Run!] 마리x네르 - '문제지 위의 낙서',https://www.youtube.com/watch?v=tAQdMlHdiEM,KR,59.1,yes,44,17.66,Run Sarura Run!,마리 | 네르,문제지 위의 낙서,rain_city | self_denial_rationalization | tender_comfort,369283bd2063
aeQt9FdB9gQ,2025-10-05T07:16:55Z,[Run Sarura Run!] 체니x크래더 - '오늘은 신나는 명절',https://www.youtube.com/watch?v=aeQt9FdB9gQ,KR,59.3,yes,42,20,Run Sarura Run!,체니 | 크래더,오늘은 신나는 명절,rain_city | cute_comedy | heroic_fantasy | labor_work,84d288d98554
pucGbDmvjYM,2025-10-05T06:37:34Z,[Run Sarura Run!] 루크x레베카 - '너의 곁에선 괜찮아',https://www.youtube.com/watch?v=pucGbDmvjYM,KR,59.9,yes,49,10.92,Run Sarura Run!,루크 | 레베카,너의 곁에선 괜찮아,winter_christmas | rain_city | self_denial_rationalization | heroic_fantasy | tender_comfort,45359f94e5f0
808oup8e8m0,2025-10-04T11:56:40Z,[Run Sarura Run!] 샐리x크래더 - '네 남자친구에게 (Warning!)',https://www.youtube.com/watch?v=808oup8e8m0,KR,45.2,yes,45,20.09,Run Sarura Run!,샐리 | 크래더,네 남자친구에게 (Warning!),winter_christmas | self_denial_rationalization | cute_comedy | heroic_fantasy | dark_cool,765ddbd19413
jRgAI4Rvpe8,2025-10-04T04:26:01Z,[Run Sarura Run!] 마리x체니 - 'Playground!',https://www.youtube.com/watch?v=jRgAI4Rvpe8,EN,57.8,yes,46,21.48,Run Sarura Run!,마리 | 체니,Playground!,summer_heat | winter_christmas | run_dance_motion | self_denial_rationalization | heroic_fantasy,8a46784890d6
4gFbzM23t_s,2025-10-03T14:13:22Z,[Run Sarura Run!] 네르x카샤스 - '필승 율동교본 제 1장',https://www.youtube.com/watch?v=4gFbzM23t_s,KR,59.4,yes,41,16.85,Run Sarura Run!,네르 | 카샤스,필승 율동교본 제 1장,summer_heat | rain_city | heroic_fantasy | tender_comfort,b436db0b8418
tTQ66-2FueE,2025-10-03T12:47:23Z,"[Run Sarura Run!] 하더 - '항성, 마지막 항해'",https://www.youtube.com/watch?v=tTQ66-2FueE,KR,60.3,yes,45,20.18,Run Sarura Run!,하더,"항성, 마지막 항해",summer_heat | rain_city | heroic_fantasy | dark_cool,f6c2fdb55449
mW5yy95aGoQ,2025-10-03T09:46:32Z,[Run Sarura Run!] 라이니x크래더 - '진실게임',https://www.youtube.com/watch?v=mW5yy95aGoQ,KR,41.7,yes,63,19.05,Run Sarura Run!,라이니 | 크래더,진실게임,summer_heat | winter_christmas | rain_city | self_denial_rationalization | cute_comedy,1b9c6662113d
oF1lTbOK2AY,2025-10-02T18:04:11Z,[Run Sarura Run!] 샐리x테피 - '마녀들의 심야 라디오',https://www.youtube.com/watch?v=oF1lTbOK2AY,KR,64.5,yes,40,21.07,Run Sarura Run!,샐리 | 테피,마녀들의 심야 라디오,summer_heat | self_denial_rationalization | cute_comedy | heroic_fantasy | dark_cool,a69564151583
Hc0wn85-tz0,2025-10-02T16:25:47Z,[Derville Pen is dead!] 유진x박봉남 - '온도차',https://www.youtube.com/watch?v=Hc0wn85-tz0,KR,60.9,yes,61,11.26,Derville Pen is dead!,유진 | 박봉남,온도차,summer_heat | self_denial_rationalization | heroic_fantasy | tender_comfort,79571acad506
89cgNjWqC7Y,2025-10-01T16:57:01Z,[Derville Pen is dead!] 올레그x박봉남 - '하지 말라면 좀 하지 마!',https://www.youtube.com/watch?v=89cgNjWqC7Y,KR,55.0,yes,31,20.39,Derville Pen is dead!,올레그 | 박봉남,하지 말라면 좀 하지 마!,rain_city | self_denial_rationalization | heroic_fantasy | tender_comfort,2f5ff27afdca
Bz53AoWjV5s,2025-10-01T15:32:51Z,[Derville Pen is dead!] 유진x올레그 - '성기사의 품격',https://www.youtube.com/watch?v=Bz53AoWjV5s,KR,57.7,yes,47,21.7,Derville Pen is dead!,유진 | 올레그,성기사의 품격,summer_heat | winter_christmas | rain_city | self_denial_rationalization | cute_comedy,37e1280ab561
R4QLLK5Ty4M,2025-09-29T19:29:18Z,[Derville Pen is dead!] 현암x미첼 - '그나마 배운 애들의 잡담',https://www.youtube.com/watch?v=R4QLLK5Ty4M,KR,59.3,yes,121,21.01,Derville Pen is dead!,현암 | 미첼,그나마 배운 애들의 잡담,rain_city | self_denial_rationalization | heroic_fantasy | tender_comfort | labor_work,0befeba947bd
